year_id,Merchant_Category,Buyer_Category,Departments,Volume,Revenue,Transaction_Count,ASP
2014,NEW,One-and-Done,Digital Games and Software,3542627.23,103824.64,41535,85.29257807
2014,Very LOW Volume,Low Engaged,Books,10498205.98,409218.18,289209,36.29972089
2017,NEW,Super Engaged,Other,3138.71,205.62,369,8.50598916
2015,LOW Volume,Getting Engaged,"Movies, Music and Games",58054235,1948514.97,393676,147.4670414
2016,?,One-and-Done,Digital Games and Software,4351.31,157.19,66,65.92893939
2015,HIGH Volume,Getting Engaged,Other,1613224.34,57797.93,105720,15.25940541
2014,?,Merchant,Automotive,416.09,0.6,8,52.01125
2015,Non Merchant,Guest,Sports and Outdoors,19302425.49,627508.46,100099,192.8333499
2015,Very LOW Volume,Medium Engaged,Other,962.9,30.43,72,13.37361111
2014,?,Getting Engaged,"Movies, Music and Games",75381.49,1547.37,458,164.5884061
2014,Very HIGH Volume,NEW,Home and Garden,54103879.58,1343840.74,852660,63.45305231
2015,MEDIUM Volume,Casual Buyer,Automotive,132913.43,4455.45,2292,57.99015271
2014,Non Merchant,Low Engaged,Books,681188155.2,24434139.3,10638200,64.03227568
2014,Inactive Merchant,Casual Buyer,Electronics and Computers,0,0,14,0
2015,Very HIGH Volume,Merchant,Clothing and Shoes,16247280.27,427950.2,13955,1164.262291
2016,Very HIGH Volume,Getting Engaged,Other,34311148.38,1082829.28,2185726,15.69782689
2017,Inactive Merchant,Super Engaged,Digital Games and Software,2433.95,159.72,349,6.974068768
2015,LOW Volume,NEW,Books,130348187.6,5857933.36,4692540,27.77774672
2017,Non Merchant,Guest,Automotive,79.88,3.21,3,26.62666667
2014,Very LOW Volume,Guest,Digital Games and Software,55800.82,1547.38,5987,9.320330717
2017,MEDIUM Volume,Medium Engaged,Automotive,16920271.77,599129.04,442965,38.19776228
2016,Non Merchant,Merchant,Clothing and Shoes,35097329.49,1067634.36,131198,267.5142113
2017,MEDIUM Volume,Getting Engaged,"Movies, Music and Games",104832086,2997481.04,421402,248.7697876
2014,Very LOW Volume,Super Engaged,Books,8348172.24,353077.41,333504,25.03170049
2017,NEW,NEW,Sports and Outdoors,3444815.5,112307.16,10478,328.7665108
2014,HIGH Volume,NEW,Home and Garden,14906467.56,493156.11,259439,57.45654108
2017,Very LOW Volume,Merchant,"Toys, Kids and Baby",10019153.69,90519.23,409224,24.48329934
2014,Inactive Merchant,Casual Buyer,Digital Games and Software,14261.91,430.14,632,22.56631329
2015,Unverified Merchant,Medium Engaged,Automotive,25,0,1,25
2015,Very LOW Volume,Super Engaged,Books,7815517.84,336382.19,310280,25.18859688
2016,MEDIUM Volume,NEW,Home and Garden,10932915.17,423624.15,202506,53.9881049
2014,HIGH Volume,Guest,Home and Garden,5697799.02,168417.91,71630,79.54486975
2014,MEDIUM Volume,NEW,"Movies, Music and Games",37075383.01,1301128.58,188725,196.4518904
2016,NEW,NEW,Automotive,61776.07,2300.7,2274,27.1662577
2014,MEDIUM Volume,One-and-Done,Digital Games and Software,21503820.05,772762.79,311768,68.97378836
2014,MEDIUM Volume,Medium Engaged,Clothing and Shoes,12376397.15,433633.21,61535,201.1277671
2016,Inactive Merchant,NEW,Sports and Outdoors,48827.52,369.88,103,474.0535922
2016,LOW Volume,Guest,"Movies, Music and Games",160987.71,3305.26,7648,21.04964827
2014,Very LOW Volume,Getting Engaged,Digital Games and Software,5800260.48,239886.02,207894,27.90008601
2015,HIGH Volume,Guest,Sports and Outdoors,88524.86,1586.68,653,135.5664012
2014,Inactive Merchant,Super Engaged,Clothing and Shoes,82.54,3,6,13.75666667
2015,Very HIGH Volume,Low Engaged,Automotive,216901.01,5470.54,3775,57.45722119
2017,Very LOW Volume,Casual Buyer,Electronics and Computers,40258.12,1648.44,1571,25.62579249
2016,Inactive Merchant,Medium Engaged,Electronics and Computers,75.44,2.79,30,2.514666667
2016,Inactive Merchant,Guest,Home and Garden,-26.28,19.31,26026,-0.001009759471
2014,Very LOW Volume,Casual Buyer,Digital Games and Software,3777668.02,151194.33,120104,31.4533073
2014,LOW Volume,Casual Buyer,Automotive,18677.61,671.78,249,75.01048193
2017,LOW Volume,Medium Engaged,Automotive,9133744.74,332636.46,341134,26.77465377
2016,Very LOW Volume,Casual Buyer,Electronics and Computers,35934.14,1463.99,1140,31.52117544
2017,Inactive Merchant,NEW,Sports and Outdoors,5828.05,75.27,69,84.46449275
2017,MEDIUM Volume,NEW,Automotive,4304962.54,166083.13,141375,30.45066341
2014,MEDIUM Volume,Super Engaged,Electronics and Computers,1055644.34,40327.22,22995,45.9075599
2014,LOW Volume,NEW,Sports and Outdoors,18782113.8,628348.1,87451,214.773002
2014,LOW Volume,Guest,Books,22552322.69,901023.08,616960,36.55394627
2016,Unverified Merchant,Low Engaged,Automotive,41.94,2.12,3,13.98
2014,Non Merchant,Low Engaged,Sports and Outdoors,29601318.63,888775.61,179205,165.181321
2016,HIGH Volume,NEW,Clothing and Shoes,7959534.84,279371.29,23693,335.944576
2014,NEW,Low Engaged,Clothing and Shoes,1434322.36,44307.92,4782,299.9419406
2016,HIGH Volume,NEW,Digital Games and Software,90293702,3425505.87,1678391,53.79777537
2014,Unverified Merchant,Low Engaged,Clothing and Shoes,529.9,33.65,4,132.475
2014,MEDIUM Volume,Casual Buyer,"Movies, Music and Games",35239655.92,1155496.59,149985,234.9545349
2017,Non Merchant,Very Engaged,Digital Games and Software,21183775.6,864289.07,533211,39.72869202
2017,Very HIGH Volume,Merchant,Digital Games and Software,267292470.1,6539379.2,2554235,104.6467808
2014,HIGH Volume,Low Engaged,Sports and Outdoors,25663111.51,847999.89,119578,214.6139884
2017,Non Merchant,Casual Buyer,Books,198520370.9,6929133.53,2284671,86.89232318
2016,LOW Volume,Low Engaged,Clothing and Shoes,17113343.51,574232.27,103363,165.5654684
2014,MEDIUM Volume,Guest,Books,63842115.17,2330222.69,1022098,62.46183357
2016,Very HIGH Volume,Low Engaged,Sports and Outdoors,7862776.47,245031.67,31876,246.6676016
2017,?,NEW,"Movies, Music and Games",42014.9,718.7,280,150.0532143
2017,Very HIGH Volume,Guest,Books,519695.14,12049.67,44277,11.73736116
2017,HIGH Volume,Casual Buyer,Electronics and Computers,17248769.13,572976.13,278284,61.98261176
2016,LOW Volume,NEW,Electronics and Computers,727533.13,28777.79,16547,43.96767571
2014,Very LOW Volume,Medium Engaged,Clothing and Shoes,356043.05,12809.15,4886,72.87004707
2016,MEDIUM Volume,Guest,Home and Garden,16088078.87,547989.22,217547,73.95219824
2015,Inactive Merchant,Guest,Electronics and Computers,3315.61,182.49,992,3.34234879
2015,Very HIGH Volume,Guest,Home and Garden,11965616.51,417743.03,370438,32.30126637
2016,Inactive Merchant,Super Engaged,Electronics and Computers,0,0,10,0
2015,LOW Volume,Guest,Home and Garden,9096859.74,316168.74,138864,65.50912936
2014,Inactive Merchant,Guest,"Movies, Music and Games",0,0,155,0
2015,Inactive Merchant,Very Engaged,Automotive,100,3.2,1,100
2014,Very LOW Volume,Getting Engaged,Automotive,10335.48,389.27,372,27.78354839
2016,LOW Volume,Low Engaged,Books,240790689.3,10438578.51,8705388,27.65996062
2015,Non Merchant,Casual Buyer,Sports and Outdoors,29085653.79,911538.12,129243,225.0462601
2014,Very HIGH Volume,Guest,Books,469644.24,20302.42,31577,14.87298477
2017,Non Merchant,Low Engaged,Clothing and Shoes,17255091.21,578468.32,88021,196.0338011
2015,Unverified Merchant,Guest,Digital Games and Software,113.42,4.48,4,28.355
2014,MEDIUM Volume,One-and-Done,"Movies, Music and Games",9513939.54,310935.12,39118,243.2112976
2015,MEDIUM Volume,Merchant,Automotive,1487054.64,45321.01,9717,153.0363939
2016,Very HIGH Volume,One-and-Done,"Movies, Music and Games",918996.62,29323.14,5659,162.3955858
2017,MEDIUM Volume,Medium Engaged,Home and Garden,40851066.78,1521733.97,777071,52.57057178
2016,?,Super Engaged,"Movies, Music and Games",7359.96,167.17,90,81.77733333
2014,Inactive Merchant,Merchant,Home and Garden,0,0,67,0
2016,MEDIUM Volume,Getting Engaged,"Movies, Music and Games",91314629.47,2800868.15,402522,226.856245
2016,MEDIUM Volume,Low Engaged,Sports and Outdoors,46609147.54,1638708.94,223750,208.3090393
2014,Very HIGH Volume,Low Engaged,Digital Games and Software,101572024,3234157.73,1799521,56.44392257
2015,Non Merchant,Super Engaged,Automotive,565759.42,18009.31,10686,52.94398465
2016,MEDIUM Volume,Super Engaged,Clothing and Shoes,12154796.87,446747.34,76324,159.2526187
2017,Very HIGH Volume,Guest,Other,5085.42,605.35,62034,0.08197794758
2017,Very LOW Volume,NEW,Sports and Outdoors,1409572.99,49177.46,12539,112.4151041
2016,Very LOW Volume,NEW,Electronics and Computers,25816.95,1099.45,1125,22.9484
2016,MEDIUM Volume,Low Engaged,Digital Games and Software,180163293.6,6820951.08,3381652,53.27671021
2015,HIGH Volume,Low Engaged,Clothing and Shoes,15746415.11,548726.19,51013,308.6745557
2017,Unverified Merchant,Guest,Home and Garden,370.25,12.55,6,61.70833333
2014,Unverified Merchant,One-and-Done,Books,1442.7,18.22,13,110.9769231
2015,?,Low Engaged,Books,83150.7,2612.29,1045,79.57004785
2017,MEDIUM Volume,Merchant,Clothing and Shoes,99165158.59,3166413.16,195581,507.0285896
2017,HIGH Volume,Super Engaged,Clothing and Shoes,14701465.31,517084.54,53486,274.8656716
2014,Very LOW Volume,Very Engaged,Digital Games and Software,1712515.43,75099.65,71434,23.97339404
2017,LOW Volume,Guest,Home and Garden,27971.5,1160.68,4706,5.943795155
2016,Inactive Merchant,Guest,Books,1776.13,87.08,99,17.94070707
2016,Very LOW Volume,Low Engaged,Home and Garden,455965.53,18335.11,15332,29.73946843
2017,Non Merchant,Getting Engaged,Digital Games and Software,45916213.65,1730708.04,916335,50.10854507
2016,Inactive Merchant,Casual Buyer,Clothing and Shoes,7106.3,126.01,36,197.3972222
2014,LOW Volume,Medium Engaged,Electronics and Computers,701827.58,27735.68,18057,38.8673412
2017,Unverified Merchant,Casual Buyer,Digital Games and Software,503,22.01,14,35.92857143
2015,NEW,Guest,Electronics and Computers,131268036.4,3302192.33,731764,179.3857533
2017,LOW Volume,Super Engaged,Appstore,325647.81,14080.76,14089,23.11362126
2015,HIGH Volume,Casual Buyer,Sports and Outdoors,14715584.49,500170.93,55776,263.833629
2017,Very LOW Volume,Merchant,Electronics and Computers,33597.11,4314.99,162152,0.2071951626
2016,Very LOW Volume,Getting Engaged,Sports and Outdoors,1779231.87,61835.69,17969,99.01674384
2014,MEDIUM Volume,Low Engaged,Clothing and Shoes,13847247.08,467658.17,60707,228.0996768
2016,NEW,NEW,Books,9391351.51,375946.98,253911,36.98678478
2016,LOW Volume,Getting Engaged,Electronics and Computers,2071671.89,80233.77,48654,42.57968286
2016,Unverified Merchant,Merchant,"Toys, Kids and Baby",5738.15,50.07,233,24.62725322
2017,LOW Volume,Super Engaged,"Movies, Music and Games",30247198.11,938176.68,483404,62.57126153
2017,Very HIGH Volume,Very Engaged,Clothing and Shoes,5010180.03,150993.52,11417,438.8350731
2015,Very LOW Volume,Getting Engaged,"Movies, Music and Games",5005934.56,174889.32,65062,76.94098798
2016,NEW,One-and-Done,Home and Garden,776902.7,23528.06,13240,58.67845166
2015,MEDIUM Volume,Guest,Home and Garden,12805910.38,438003.61,167895,76.27332785
2015,Very HIGH Volume,NEW,Clothing and Shoes,1495435.32,47569.2,3660,408.5888852
2017,Very HIGH Volume,One-and-Done,"Movies, Music and Games",1097487.64,36522.32,5574,196.8940868
2014,Very LOW Volume,Getting Engaged,Clothing and Shoes,742060.27,25288.2,7918,93.71814473
2015,Very LOW Volume,Low Engaged,Clothing and Shoes,640574.28,22329.31,7556,84.77690312
2014,LOW Volume,Low Engaged,Electronics and Computers,855127.01,33503.34,21901,39.04511255
2017,LOW Volume,Casual Buyer,Electronics and Computers,1028969.83,40479.57,24277,42.38455452
2017,HIGH Volume,Merchant,Automotive,8568449.93,169047.16,82816,103.4637018
2017,Very HIGH Volume,Low Engaged,Sports and Outdoors,11047938.97,347791.05,40712,271.3681217
2014,Very LOW Volume,Very Engaged,Books,9191466.8,375538.98,308354,29.80816464
2017,NEW,Medium Engaged,Automotive,586023.7,20347.1,17863,32.80656665
2015,Non Merchant,Super Engaged,Books,565356590.8,22042661.35,13104033,43.14370933
2014,HIGH Volume,Medium Engaged,Digital Games and Software,108140428.2,3953030.39,2243179,48.20855947
2015,LOW Volume,Casual Buyer,Books,84329475.73,3392303.02,2253647,37.41911476
2015,Inactive Merchant,Getting Engaged,Home and Garden,260.67,23.75,87,2.996206897
2016,MEDIUM Volume,Merchant,Home and Garden,14959308.73,537018.13,224652,66.58880727
2015,MEDIUM Volume,Guest,"Movies, Music and Games",201099.21,3920.34,5962,33.73015934
2014,Unverified Merchant,Very Engaged,Books,8508.24,296.99,157,54.19261146
2017,LOW Volume,Getting Engaged,Books,164399050.1,6999855.84,5494763,29.91922492
2014,MEDIUM Volume,Super Engaged,Other,38468.96,1225.4,2302,16.71110339
2017,MEDIUM Volume,NEW,"Movies, Music and Games",38186334.38,1297957.31,189250,201.7771962
2014,MEDIUM Volume,Casual Buyer,Digital Games and Software,72976400.12,2688236.47,1142663,63.86519921
2015,Inactive Merchant,NEW,Automotive,130,4.07,8,16.25
2015,Very LOW Volume,Getting Engaged,Automotive,29041.37,946.8,540,53.78031481
2016,Very LOW Volume,NEW,Digital Games and Software,5380405.19,211068.38,158940,33.85180062
2015,Very HIGH Volume,Getting Engaged,Clothing and Shoes,2516729.39,74855.55,6176,407.5015204
2016,Inactive Merchant,Guest,Books,3066.88,99.6,77,39.82961039
2017,MEDIUM Volume,Getting Engaged,Home and Garden,46029276.98,1726291.78,858109,53.64036152
2017,Very HIGH Volume,Merchant,Books,328581425.2,8229424.16,3424737,95.94354988
2016,Inactive Merchant,Medium Engaged,"Movies, Music and Games",25567.61,639.53,438,58.37353881
2017,LOW Volume,Guest,"Movies, Music and Games",165743.61,5227.19,17858,9.281196663
2017,?,One-and-Done,Automotive,206.53,1.17,8,25.81625
2015,HIGH Volume,Medium Engaged,Clothing and Shoes,15375751.59,527196.61,52518,292.7710802
2016,Inactive Merchant,Merchant,Sports and Outdoors,28084.28,411.54,144,195.0297222
2014,MEDIUM Volume,Guest,Sports and Outdoors,89139.52,1824.08,1385,64.36066426
2014,MEDIUM Volume,Getting Engaged,Electronics and Computers,3538962.48,133282.69,71062,49.80105373
2017,Unverified Merchant,Guest,Digital Games and Software,0,0.3,2,0
2015,Inactive Merchant,Very Engaged,Home and Garden,79.61,3.21,38,2.095
2015,Very HIGH Volume,Casual Buyer,Automotive,56468.86,1383.85,987,57.21262411
2016,MEDIUM Volume,Merchant,Electronics and Computers,4185293.58,149786.85,67951,61.59281806
2015,Unverified Merchant,Casual Buyer,Digital Games and Software,217.83,9.02,9,24.20333333
2015,NEW,Getting Engaged,Digital Games and Software,15808336.8,563562.88,304929,51.84268076
2016,Non Merchant,Guest,Automotive,11984.85,291.35,805,14.88801242
2014,MEDIUM Volume,Super Engaged,Home and Garden,3040608.18,106561.87,52054,58.41257502
2017,Very HIGH Volume,Medium Engaged,Other,73349639.33,2212601.73,5576094,13.15430467
2015,LOW Volume,Merchant,Sports and Outdoors,42034247.8,1375936.37,193116,217.6632066
2017,Very HIGH Volume,One-and-Done,Home and Garden,41172814.88,978884.9,689935,59.67636789
2017,Unverified Merchant,Merchant,Home and Garden,357.75,12.48,7,51.10714286
2014,NEW,Super Engaged,Automotive,1823.62,63.65,118,15.45440678
2016,Very HIGH Volume,One-and-Done,Automotive,241422.62,7895.15,39303,6.14260031
2014,Inactive Merchant,Guest,Digital Games and Software,2962.92,238.19,875,3.386194286
2017,MEDIUM Volume,Guest,Appstore,8498.41,268.75,136,62.48830882
2017,NEW,One-and-Done,Home and Garden,910970.35,29716.36,16407,55.5232736
2016,Inactive Merchant,Guest,Automotive,-1,0,6,-0.1666666667
2014,Very HIGH Volume,Very Engaged,Other,17821364.25,522750.54,1321806,13.48258689
2014,Very LOW Volume,NEW,Books,6118448.63,245560.79,201159,30.41598253
2014,Very HIGH Volume,Getting Engaged,Automotive,12017.16,306.4,214,56.15495327
2015,MEDIUM Volume,Low Engaged,Other,245633.41,7334.25,13819,17.77504957
2015,LOW Volume,Merchant,"Toys, Kids and Baby",42082132.95,199841.27,556047,75.68089199
2016,LOW Volume,Guest,Sports and Outdoors,31217165.51,985393.9,115848,269.4665899
2015,Very LOW Volume,Medium Engaged,Clothing and Shoes,480296.56,17144.23,5899,81.41999661
2017,Very LOW Volume,Medium Engaged,Clothing and Shoes,720177.97,25901.32,8884,81.06460716
2016,MEDIUM Volume,Guest,Other,19.99,0.54,1,19.99
2016,NEW,Medium Engaged,Books,23710955.68,940490.79,606619,39.08706401
2016,Inactive Merchant,Merchant,Other,0,0,1,0
2015,NEW,Casual Buyer,"Movies, Music and Games",5056688.79,147517.8,20002,252.8091586
2016,Unverified Merchant,Super Engaged,Automotive,32.94,1.86,3,10.98
2016,MEDIUM Volume,Getting Engaged,Clothing and Shoes,30519771.81,1039270.03,114718,266.0417006
2014,Inactive Merchant,Merchant,"Movies, Music and Games",88586.39,2720.18,1727,51.29495657
2015,Inactive Merchant,Getting Engaged,Automotive,499.98,14.8,14,35.71285714
2014,Very LOW Volume,Super Engaged,Digital Games and Software,1057203.2,47599.74,54355,19.44997148
2014,LOW Volume,One-and-Done,Digital Games and Software,15869837.81,577951.73,288305,55.045309
2014,Very HIGH Volume,Guest,Sports and Outdoors,19839.97,491.98,151,131.3905298
2016,NEW,One-and-Done,Books,2554473.74,90621.37,37271,68.53783746
2016,HIGH Volume,Merchant,Clothing and Shoes,83254489.94,2466331.74,103673,803.0489128
2016,Non Merchant,Getting Engaged,Digital Games and Software,36087904.56,1387467.06,804250,44.87150085
2015,Unverified Merchant,Guest,Sports and Outdoors,3050,88.75,1,3050
2015,HIGH Volume,Very Engaged,Automotive,306140.95,9908.63,6393,47.88689973
2016,?,Merchant,Automotive,1661,2.08,15,110.7333333
2014,Very LOW Volume,Casual Buyer,Electronics and Computers,18032.89,735.26,681,26.48001468
2014,?,Guest,"Movies, Music and Games",23135.62,351.53,98,236.0777551
2017,Very HIGH Volume,Medium Engaged,Sports and Outdoors,11734400.46,364185.86,43235,271.4097481
2014,Inactive Merchant,NEW,Automotive,0,0,5,0
2017,LOW Volume,Medium Engaged,Appstore,573819.73,24405.36,23513,24.40436057
2017,HIGH Volume,NEW,Clothing and Shoes,9962347.09,359824.73,27277,365.2288408
2015,LOW Volume,Medium Engaged,Sports and Outdoors,16138332.98,581348.73,140258,115.0617646
2016,MEDIUM Volume,One-and-Done,Home and Garden,3491833.06,130014.84,57100,61.15294326
2016,Very HIGH Volume,Getting Engaged,"Movies, Music and Games",6886126.37,227719.57,48698,141.4047059
2015,Very HIGH Volume,Guest,Clothing and Shoes,1565228.27,37643.79,4284,365.3660761
2017,Non Merchant,Getting Engaged,Sports and Outdoors,61097620.37,2050895.59,284749,214.5665845
2017,NEW,Getting Engaged,Other,882.74,58.64,115,7.676
2014,LOW Volume,Merchant,Automotive,143935.83,4602.65,1493,96.40711989
2016,Very LOW Volume,Low Engaged,Other,505.76,35.55,53,9.542641509
2014,Very HIGH Volume,Super Engaged,Other,8446137.17,255605.87,519775,16.24960256
